customer_code,custmer_name,customer_type,product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Cus011,"Flawless Stores","Brick & Mortar",Prod011,Cus011,Mark003,2019-07-15,1,611,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-08-16,1,1028,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-09-27,1,514,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-10-04,1,514,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-10-18,1,514,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-10-21,1,796,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-10-25,1,796,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-11-01,1,514,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-11-04,1,796,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-11-08,1,1593,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-11-08,1,514,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-11-15,1,3185,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-11-15,1,514,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-11-18,1,514,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-12-06,2,4778,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2019-12-06,1,514,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-12-13,4,10352,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod011,Cus007,Mark004,2019-12-20,1,796,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2020-06-12,1,1028,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod011,Cus016,Mark002,2020-06-16,1,514,"INR"
Cus019,"Electricalsopedia Stores","Brick & Mortar",Prod012,Cus019,Mark002,2018-06-05,33,29648,"INR"
Cus001,"Surge Stores","Brick & Mortar",Prod013,Cus001,Mark001,2017-10-10,240,143560,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod013,Cus005,Mark004,2017-10-11,7,6204,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2017-10-16,1,495,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod013,Cus006,Mark004,2017-10-23,20,25130,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2017-10-25,1,986,"INR"
Cus020,Nixon,E-Commerce,Prod013,Cus020,Mark004,2017-11-02,13,23898,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod013,Cus005,Mark004,2017-11-03,1,296,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod013,Cus006,Mark004,2017-11-08,1,356,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2017-11-14,1,1977,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod013,Cus005,Mark004,2017-11-22,1,296,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod013,Cus006,Mark004,2017-11-22,7,8375,"INR"
Cus020,Nixon,E-Commerce,Prod013,Cus020,Mark004,2017-12-05,4,7171,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod013,Cus006,Mark004,2017-12-15,1,356,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod013,Cus006,Mark004,2018-01-15,1,356,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod013,Cus006,Mark004,2018-01-22,7,8375,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2018-02-06,208,77931,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2018-02-08,105,40704,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2018-02-09,125,47074,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2018-02-14,10,4028,"INR"
Cus002,"Nomad Stores","Brick & Mortar",Prod013,Cus002,Mark002,2018-04-24,33,30167,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod013,Cus007,Mark004,2018-05-24,6,1968,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod014,Cus007,Mark004,2017-11-20,3,1366,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod014,Cus007,Mark004,2017-12-01,1,495,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod014,Cus007,Mark004,2018-03-22,17,6713,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod015,Cus007,Mark004,2018-05-18,57,27708,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2017-10-13,1,537,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod016,Cus005,Mark004,2017-10-17,7,7644,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod016,Cus005,Mark004,2017-11-21,1,157,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2017-11-24,8,10972,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2017-12-01,1,1218,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2017-12-04,9,13407,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod016,Cus005,Mark006,2018-01-10,5,0,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2018-01-12,1,245,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2018-02-22,1,245,"INR"
Cus001,"Surge Stores","Brick & Mortar",Prod016,Cus001,Mark001,2018-06-28,187,115481,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-06-29,38,78986,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-02,119,245546,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-03,79,162292,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-04,1,412,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-06,5,7981,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-11,19,27505,"INR"
Cus021,Modular,E-Commerce,Prod016,Cus021,Mark005,2018-07-13,173,145921,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-13,1,546,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-19,20,28167,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-24,23,32764,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-25,5,6648,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-26,28,40366,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-27,3,4273,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-07-31,1,949,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-08-01,1,477,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-08-02,1,949,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-08-03,41,70356,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod016,Cus005,Mark004,2018-08-07,7,6528,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-08-07,1,477,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-08-10,12,19727,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2018-08-15,2,3324,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2018-09-12,227,103889,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2018-09-13,36,18167,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-02-06,112,106560,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-03-15,50,90130,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-03-22,30,54079,"INR"
Cus021,Modular,E-Commerce,Prod016,Cus021,Mark005,2019-05-08,182,153815,"INR"
Cus005,"Premium Stores","Brick & Mortar",Prod016,Cus005,Mark004,2019-05-17,1,306,"INR"
Cus021,Modular,E-Commerce,Prod016,Cus021,Mark005,2019-07-12,157,132519,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-07-29,111,152833,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-08-01,7,10144,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-08-28,7,8991,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2019-09-06,1,1218,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2019-09-13,1,1708,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2019-09-19,177,79676,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2019-09-20,1,486,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-10-10,18,25356,"INR"
Cus006,"Electricalsara Stores","Brick & Mortar",Prod016,Cus006,Mark004,2019-11-07,13,17519,"INR"
Cus007,"Info Stores","Brick & Mortar",Prod016,Cus007,Mark004,2019-11-29,4,6338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod017,Cus022,Mark002,2017-10-05,4,9190,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-10-06,4,8384,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-10-12,2,4889,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-10-13,2,3495,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-10-13,1,2065,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-10-25,1,1380,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-10-27,6,11870,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-11-03,6,12574,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-11-06,1,2796,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-11-10,2,4889,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-11-17,1,2792,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-11-20,33,68898,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-11-23,1,2792,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-11-24,3,6991,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2017-11-27,1,681,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-11-30,22,44782,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-12-01,13,26537,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-12-06,2,3444,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-12-07,2,4190,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-12-07,1,2755,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-12-08,9,18852,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-12-12,1,1380,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-12-14,3,6287,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-12-15,20,41199,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2017-12-18,1,1356,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2017-12-19,1,681,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-12-21,3,5588,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2017-12-22,15,32125,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2017-12-22,7,13778,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2018-01-02,2,4194,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-01-02,1,2713,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2018-01-05,31,65648,"INR"
Cus023,Sound,E-Commerce,Prod017,Cus023,Mark002,2018-01-08,23,48231,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2018-01-12,8,16065,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-01-15,1,1356,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-01-16,1,1356,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-01-29,1,681,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2018-02-01,1,1398,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2018-02-02,10,20255,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-02-06,1,681,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod017,Cus016,Mark002,2018-02-09,1,699,"INR"
Cus022,Electricalslytical,E-Commerce,Prod017,Cus022,Mark002,2018-02-22,6,12014,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-04-10,1,681,"INR"
Cus025,Path,E-Commerce,Prod017,Cus025,Mark002,2018-04-19,19,43537,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-04-23,1,681,"INR"
Cus025,Path,E-Commerce,Prod017,Cus025,Mark002,2018-05-08,28,65310,"INR"
Cus024,Power,E-Commerce,Prod017,Cus024,Mark002,2018-05-15,1,681,"INR"
Cus025,Path,E-Commerce,Prod017,Cus025,Mark002,2018-06-04,9,21769,"INR"
Cus025,Path,E-Commerce,Prod017,Cus025,Mark002,2018-06-08,1,2176,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-01-16,8,17222,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-01-17,24,48917,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-02-09,1,1380,"INR"
Cus026,Insight,E-Commerce,Prod018,Cus026,Mark008,2018-02-12,13,26333,"INR"
Cus026,Insight,E-Commerce,Prod018,Cus026,Mark008,2018-02-16,13,26333,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-02-22,1,347,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-02-22,3,6125,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-02-23,5,10824,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-02-26,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-03-01,1,1380,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-03-02,2,3843,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-05,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-06,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-08,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-09,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-15,3,6130,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-19,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-03-19,5,10884,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-20,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-21,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-03-21,1,343,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-23,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-03-23,1,690,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-27,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-28,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-03-29,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-03-29,1,1380,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-04,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-06,5,12250,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-04-11,2,4130,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-12,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-04-12,14,32653,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-04-13,11,37690,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-17,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-04-18,2,3444,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-19,4,9190,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-20,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-23,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-04-24,2,3056,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-04-27,10,34157,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-27,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-04-30,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-04-30,2,3056,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-04-30,1,2065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-03,3,6125,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-05-03,1,1380,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-04,4,9190,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-05-07,6,20023,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-09,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-09,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-14,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-05-14,2,3056,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-05-15,2,3056,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-16,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-16,13,28269,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-05-17,1,1176,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-17,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-17,27,56537,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-05-18,5,16491,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-18,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-18,13,28269,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-05-21,2,3056,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-05-22,2,3056,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-23,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-24,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-25,1,3065,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-05-28,4,14134,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-05-30,3,6125,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-06-01,5,16491,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-01,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-04,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-05,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-07,3,6125,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-06-11,11,40046,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-11,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-12,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-06-12,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-13,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-14,5,12250,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-06-14,7,14407,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-15,3,6125,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-06-19,7,25912,"INR"
Cus026,Insight,E-Commerce,Prod018,Cus026,Mark008,2018-06-19,27,52667,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-19,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-06-19,1,338,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-06-19,2,4319,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-20,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-06-20,108,251903,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-21,5,12250,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-06-21,1,1440,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-06-25,6,21199,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-25,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-27,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-28,3,6125,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-06-28,1,361,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-06-29,1,3065,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-07-02,16,55356,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-02,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-05,4,9190,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-06,3,6125,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-07-09,8,29444,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-09,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-10,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-07-10,1,338,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-07-10,1,1440,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-11,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-07-12,1,2162,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-13,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-16,1,3065,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-07-17,2,7065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-17,5,12250,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-19,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-19,13,28269,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-07-20,1,1440,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-25,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-26,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-27,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-07-30,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-07-30,1,2162,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-01,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-02,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-08-02,24,55977,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-03,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-06,1,3065,"INR"
